"_lat","_lon","access","amenity","armrest","backrest","bench","bin","bus","capacity","changeset","check_date","check_date:shelter","colour","condition","construction:amenity","construction:shelter_type","covered","departures_board","description","direction","fixme","gtfs_id","highway","id","leisure","lit","mapillary","material","name","network","network:wikidata","network:wikipedia","note","operator","passenger_information_display","playground","public_transport","ref","ref:MTA","ref:signed","route_ref","seating","seats","shelter","shelter_type","sport","support","surface","survey:date","tactile_paving","timestamp","two_sided","uid","user","version","wheelchair"
"40.7062999","-74.0190601",,"bench",,"yes",,,,,88203527,,,,,,,,,,,,,,"node/7728627883",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:20:50Z",,9272243,"nygrid1811plan",1,,
"40.7063182","-74.019054",,"bench",,"yes",,,,,88203527,,,,,,,,,,,,,,"node/7728627884",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:20:50Z",,9272243,"nygrid1811plan",1,,
"40.7063518","-74.0190326",,"bench",,"yes",,,,,88203527,,,,,,,,,,,,,,"node/7728646685",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:20:50Z",,9272243,"nygrid1811plan",1,,
"40.7063681","-74.0190218",,"bench",,"yes",,,,,88203527,,,,,,,,,,,,,,"node/7728646686",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:20:50Z",,9272243,"nygrid1811plan",1,,
"40.7076287","-74.0176211",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728690680",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7076455","-74.0176599",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728690681",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.707648","-74.0178249",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728690682",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7076709","-74.0178021",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728690683",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7075697","-74.017896",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728690684",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7075484","-74.0179141",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691685",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7074909","-74.017957",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691686",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7074721","-74.0179691",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691687",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7073394","-74.0180314",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691688",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7073145","-74.0180435",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691689",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7072108","-74.0181153",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691690",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.707188","-74.018132",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691691",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7068494","-74.0185256",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691692",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7068322","-74.0185484",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691693",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7068139","-74.0185813",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691694",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7067996","-74.0186155",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691695",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7067925","-74.0186524",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691696",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7067905","-74.018696",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691697",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.706795","-74.0187355",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691698",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7068098","-74.0187757",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691699",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7068271","-74.0188073",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691700",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7068499","-74.0188294",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691701",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7068723","-74.0188515",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691702",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7067625","-74.0184485",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691703",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7067783","-74.0184351",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691704",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7069033","-74.0183701",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691705",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7069236","-74.0183607",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691706",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070268","-74.0182862",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691707",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070594","-74.0182588",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691708",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070136","-74.0180643",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691709",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070111","-74.0180911",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691710",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070294","-74.0180978",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691711",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070645","-74.01802",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691712",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070883","-74.0180308",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691713",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070822","-74.0180663",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691714",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7076284","-74.0182403",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691782",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7076061","-74.0182487",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691783",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7075705","-74.0182638",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691784",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7075527","-74.0182691",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691785",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7075072","-74.0182903",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691786",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7074871","-74.0182976",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691787",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.707264","-74.0183841",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691788",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7072424","-74.0183922",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691789",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.707202","-74.0184113",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691790",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7071803","-74.0184204",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691791",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070502","-74.0184733",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691792",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.7070238","-74.0184831",,"bench",,"yes",,,,,88204331,,,,,,,,,,,,,,"node/7728691793",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T15:51:16Z",,9272243,"nygrid1811plan",1,,
"40.707636","-74.0176392",,"bench",,"yes",,,,,88206987,,,,,,,,,,,,,,"node/7728881930",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T17:39:29Z",,9272243,"nygrid1811plan",1,,
"40.7077128","-74.0175815",,"bench",,"yes",,,,,88206987,,,,,,,,,,,,,,"node/7728881931",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T17:39:29Z",,9272243,"nygrid1811plan",1,,
"40.7077047","-74.0175624",,"bench",,"yes",,,,,88206987,,,,,,,,,,,,,,"node/7728881932",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T17:39:29Z",,9272243,"nygrid1811plan",1,,
"40.7077199","-74.0176053",,"bench",,"yes",,,,,88206987,,,,,,,,,,,,,,"node/7728881933",,,,,,,,,,,,,,,,,,,,,,,,,,,"2020-07-19T17:39:29Z",,9272243,"nygrid1811plan",1,,
"40.7120854","-74.015815",,"bench",,"yes",,,,"2",145203841,,,,,,,,,,,,,,"node/10766974209",,,,"wood",,,,,,,,,,,,,,,"1",,,,,,,,"2023-12-17T04:23:12Z",,11697944,"kguenther24",2,,
"40.7120338","-74.0158354",,"bench",,"yes",,,,"2",145203841,,,,,,,,,,,,,,"node/10766974210",,,,"wood",,,,,,,,,,,,,,,"1",,,,,,,,"2023-12-17T04:23:12Z",,11697944,"kguenther24",2,,
"40.7119677","-74.0158608",,"bench",,"yes",,,,"2",145203841,,,,,,,,,,,,,,"node/10766974211",,,,"wood",,,,,,,,,,,,,,,"1",,,,,,,,"2023-12-17T04:23:12Z",,11697944,"kguenther24",2,,
"40.7118714","-74.0158993",,"bench",,"yes",,,,"2",145203841,,,,,,,,,,,,,,"node/10766974212",,,,"wood",,,,,,,,,,,,,,,"1",,,,,,,,"2023-12-17T04:23:12Z",,11697944,"kguenther24",2,,
"40.7063331","-74.0158194",,"bench",,"yes",,,,,144631080,,,,,,,,,,,,,,"node/11385942364",,,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2023-11-30T16:29:47Z",,11697944,"kguenther24",1,,
"40.7063152","-74.0158279",,"bench",,"yes",,,,,144631080,,,,,,,,,,,,,,"node/11385942365",,,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2023-11-30T16:29:47Z",,11697944,"kguenther24",1,,
"40.7061644","-74.0158918",,"bench",,"yes",,,,,144631080,,,,,,,,,,,,,,"node/11385942366",,,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2023-11-30T16:29:47Z",,11697944,"kguenther24",1,,
"40.7061844","-74.0158837",,"bench",,"yes",,,,,144631080,,,,,,,,,,,,,,"node/11385942367",,,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2023-11-30T16:29:47Z",,11697944,"kguenther24",1,,
"40.7077765","-74.0152642",,"bench",,"no",,,,,145090330,,,,,,,,,,,,,,"node/11415605963",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-13T21:33:07Z",,11697944,"kguenther24",1,,
"40.7077109","-74.0151164",,"bench",,"yes",,,,,145090330,,,,,,,,,,,,,,"node/11415605964",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-13T21:33:07Z",,11697944,"kguenther24",1,,
"40.7076241","-74.0149774",,"bench",,"yes",,,,,145090330,,,,,,,,,,,,,,"node/11415662898",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-13T21:33:07Z",,11697944,"kguenther24",1,,
"40.707607","-74.0149095",,"bench",,"yes",,,,,145090330,,,,,,,,,,,,,,"node/11415662899",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-13T21:33:07Z",,11697944,"kguenther24",1,,
"40.7059348","-74.0168521",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416159818",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7059145","-74.01686",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416159819",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7061266","-74.0167777",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416159825",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7061041","-74.0167863",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416159826",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7062571","-74.0166027",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416159834",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7062738","-74.0165954",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416159835",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7063034","-74.0167108",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416159836",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7062867","-74.0167167",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416159837",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7076286","-74.0160822",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176576",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7075596","-74.016108",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176577",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7074907","-74.0161367",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176578",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7074355","-74.0161575",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176579",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7073762","-74.0161786",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176580",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7073239","-74.0162002",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176581",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7073111","-74.0162937",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176582",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7073656","-74.0162717",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176583",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7074249","-74.016248",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176584",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.707483","-74.0162201",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176585",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7076613","-74.0162451",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176602",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7076969","-74.0162298",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176603",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7077244","-74.0162787",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176604",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7073759","-74.0163055",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176610",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7074364","-74.0162827",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176611",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7074865","-74.0162654",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176612",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7075338","-74.0162456",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176613",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7073722","-74.0164124",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176614",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7074092","-74.0163988",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176615",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7075075","-74.0163611",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176616",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7075516","-74.0163414",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176617",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7072671","-74.0163286",,"bench",,"yes",,,,,145095134,,,,,,,,,,,,,,"node/11416176654",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T03:07:28Z",,11697944,"kguenther24",1,,
"40.7089547","-74.0158155",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396013",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7089081","-74.0158319",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396014",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7080982","-74.0160866",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396115",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7080791","-74.0160557",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396116",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7080763","-74.0159598",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396117",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7080906","-74.0159351",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396118",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7082015","-74.0158963",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396119",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7081689","-74.0158974",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396120",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7081296","-74.0159131",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396121",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7083947","-74.0158502",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396122",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.7083724","-74.0158717",,"bench",,"yes",,,,,145096913,,,,,,,,,,,,,,"node/11416396123",,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T05:18:53Z",,11697944,"kguenther24",1,,
"40.709043","-74.0165344",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076839",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.709027","-74.016518",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076840",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7091743","-74.0164763",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076841",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7091786","-74.0164519",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076842",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7091049","-74.0161818",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076949",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7090894","-74.0161648",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076950",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7089511","-74.016248",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076951",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7089567","-74.0162217",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076952",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7090519","-74.0161011",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076953",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7090297","-74.0161005",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076954",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7090087","-74.0161049",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076955",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7089531","-74.0161465",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076956",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
"40.7089681","-74.01613",,"bench",,"yes",,,,,145124483,,,,,,,,,,,,,,"node/11418076957",,,,"wood",,,,,,,,,,,,,,,,,,,,,,,"2023-12-14T19:16:29Z",,11697944,"kguenther24",1,,
