"_lat","_lon","access","amenity","armrest","backrest","bench","bin","bus","capacity","changeset","check_date:shelter","colour","covered","departures_board","direction","gtfs_id","highway","id","layer","leisure","lit","mapillary","material","name","network","network:wikidata","network:wikipedia","note","operator","passenger_information_display","public_transport","ref","ref:MTA","ref:signed","route_ref","seats","shelter","source","sport","support","surface","survey:date","tactile_paving","timestamp","two_sided","uid","user","version","wheelchair"
"40.7214925","-74.0153956",,"bench",,"no",,,,,145863856,,,,,,,,"node/11484444993",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T04:45:04Z",,11697944,"kguenther24",1,,
"40.7214579","-74.0149875",,"bench",,"no",,,,,145863856,,,,,,,,"node/11484444996",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T04:45:04Z",,11697944,"kguenther24",1,,
"40.7214725","-74.0151032",,"bench",,"no",,,,,145863856,,,,,,,,"node/11484444997",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T04:45:04Z",,11697944,"kguenther24",1,,
"40.7214847","-74.0152184",,"bench",,"no",,,,,145863856,,,,,,,,"node/11484444998",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T04:45:04Z",,11697944,"kguenther24",1,,
"40.7212447","-74.0138999",,"bench",,"yes",,,,,145863856,,,,,,,,"node/11484445016",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T04:45:04Z",,11697944,"kguenther24",1,,
"40.7212479","-74.0135358",,"bench",,"no",,,,,145863856,,,,,,,,"node/11484445017",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T04:45:04Z",,11697944,"kguenther24",1,,
"40.7212464","-74.0133283",,"bench",,"no",,,,,145863856,,,,,,,,"node/11484445018",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T04:45:04Z",,11697944,"kguenther24",1,,
"40.7211985","-74.0150954",,"bench",,"yes",,,,,145863856,,,,,,,,"node/11484445176",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T04:45:04Z",,11697944,"kguenther24",1,,
"40.7205107","-74.0117573",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120372",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7205322","-74.0117337",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120373",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7205569","-74.0117559",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120374",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7206644","-74.011742",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120375",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7206418","-74.0117181",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120376",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7206224","-74.0117393",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120377",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207308","-74.0117197",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120378",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207762","-74.0117257",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120379",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207532","-74.0116998",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120380",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207661","-74.0117588",,"bench",,"no",,,,,145899497,,,,,,,,"node/11489120381",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7206585","-74.0117771",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120382",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7205497","-74.0117954",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120383",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7204836","-74.0117136",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120386",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7210139","-74.0117005",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120461",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7211121","-74.0116836",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120462",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7214433","-74.0116145",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120496",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7214632","-74.0115795",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120497",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7213671","-74.0104254",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120573",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7213606","-74.0103577",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120574",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7213566","-74.0103014",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120598",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207657","-74.0103078",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120654",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207084","-74.0102712",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120655",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7206603","-74.010326",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120656",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7206959","-74.0103805",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120657",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.720737","-74.0103502",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120658",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207652","-74.0104085",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120659",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207745","-74.0106239",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120698",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207224","-74.0106131",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120699",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.720745","-74.0105655",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120700",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7206992","-74.0105595",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120701",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207265","-74.0105103",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120702",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207453","-74.0104632",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120703",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207231","-74.0104262",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120704",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7207033","-74.0104727",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120705",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7206697","-74.010482",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120706",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7205279","-74.010538",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120707",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7205041","-74.0104426",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120708",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7204658","-74.0103762",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120709",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7204429","-74.0106549",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120710",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7203734","-74.0106314",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120711",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7203145","-74.0105721",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120712",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7203006","-74.0103703",,"bench",,"yes",,,,,145899497,,,,,,,,"node/11489120713",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-04T22:23:34Z",,11697944,"kguenther24",1,,
"40.7217031","-74.0124753",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138248",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7217208","-74.0124717",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138249",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7217586","-74.012464",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138250",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7217779","-74.0124598",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138251",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7218166","-74.0124515",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138252",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7218397","-74.0124485",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138253",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7223789","-74.0123628",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138333",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.722353","-74.0123679",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138334",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7223265","-74.0123718",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138335",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7224297","-74.0123524",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138336",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7224539","-74.0123486",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138337",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7224802","-74.012344",,"bench",,"yes",,,,,145903978,,,,,,,,"node/11490138338",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-05T03:05:54Z",,11697944,"kguenther24",1,,
"40.7217822","-74.0072742",,"bench",,"yes",,,,,145932754,,,,,,,,"node/11492336656",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T18:17:13Z",,11697944,"kguenther24",1,,
"40.7218021","-74.007462",,"bench",,"yes",,,,,145932754,,,,,,,,"node/11492336657",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T18:17:13Z",,11697944,"kguenther24",1,,
"40.7218218","-74.0076534",,"bench",,"yes",,,,,145932754,,,,,,,,"node/11492336664",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T18:17:13Z",,11697944,"kguenther24",1,,
"40.7214756","-74.0066735",,"bench",,"yes",,,,,145932754,,,,,,,,"node/11492336791",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T18:17:13Z",,11697944,"kguenther24",1,,
"40.7214145","-74.0067003",,"bench",,"yes",,,,,145932754,,,,,,,,"node/11492336792",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T18:17:13Z",,11697944,"kguenther24",1,,
"40.7213527","-74.0066985",,"bench",,"yes",,,,,145932754,,,,,,,,"node/11492336793",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T18:17:13Z",,11697944,"kguenther24",1,,
"40.7207886","-74.0068642",,"bench",,"yes",,,,,145936597,,,,,,,,"node/11492543800",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T20:38:50Z",,11697944,"kguenther24",1,,
"40.7207787","-74.0068827",,"bench",,"yes",,,,,145936597,,,,,,,,"node/11492543801",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T20:38:50Z",,11697944,"kguenther24",1,,
"40.7207174","-74.0069504",,"bench",,"yes",,,,,145936597,,,,,,,,"node/11492543802",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T20:38:50Z",,11697944,"kguenther24",1,,
"40.7206953","-74.0069557",,"bench",,"yes",,,,,145936597,,,,,,,,"node/11492543803",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T20:38:50Z",,11697944,"kguenther24",1,,
"40.7206332","-74.0069156",,"bench",,"yes",,,,,145936597,,,,,,,,"node/11492543804",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T20:38:50Z",,11697944,"kguenther24",1,,
"40.7206232","-74.0068935",,"bench",,"yes",,,,,145936597,,,,,,,,"node/11492543805",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-05T20:38:50Z",,11697944,"kguenther24",1,,
"40.7202972","-74.0053775",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493357435",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7203205","-74.0053618",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493357436",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7203433","-74.0053456",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493357437",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7203664","-74.0053307",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493357438",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.720235","-74.0054072",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402537",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7202066","-74.005396",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402538",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201054","-74.0054228",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402539",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201159","-74.0053893",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402540",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201349","-74.0053686",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402541",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201605","-74.0053621",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402542",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201846","-74.0053721",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402543",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7202239","-74.0056239",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402603",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7202253","-74.0055933",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402604",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7202248","-74.005554",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402605",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7202233","-74.0055121",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402606",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7202199","-74.0054713",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402607",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201368","-74.0055363",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402617",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201538","-74.0055687",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402618",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201691","-74.005597",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402619",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201821","-74.0056268",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402620",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7201901","-74.0057303",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402637",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7202727","-74.005853",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402641",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.72025","-74.0058606",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402642",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.720232","-74.0058505",,"bench",,"yes",,,,,145943860,,,,,,,,"node/11493402643",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-01-06T03:51:21Z",,11697944,"kguenther24",1,,
"40.7210159","-74.0081777",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494949973",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7209199","-74.0081969",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494949974",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7209625","-74.0081695",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494949975",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7216657","-74.0080101",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494950115",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7216209","-74.0080177",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494950116",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7217769","-74.0080356",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494950117",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7217818","-74.0080874",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494950118",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.72174","-74.0080137",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494950119",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7215449","-74.0080469",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494950120",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7215123","-74.0080816",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494950121",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7215184","-74.0081338",,"bench",,"yes",,,,,145966524,,,,,,,,"node/11494950122",,,,,"wood",,,,,,,,,,,,,"4",,,,,,,,"2024-01-06T18:07:05Z",,11697944,"kguenther24",1,,
"40.7163161","-73.9958255",,"bench",,"yes",,,,,145977443,,,,,,,,"node/11496014188",,,,,"metal",,,,,,,,,,,,,"3",,,,,,,,"2024-01-07T03:05:07Z",,11697944,"kguenther24",1,,
"40.7158523","-73.9961086",,"bench",,"yes",,,,,145977443,,,,,,,,"node/11496014292",,,,,"metal",,,,,,,,,,,,,"3",,,,,,,,"2024-01-07T03:05:07Z",,11697944,"kguenther24",1,,
"40.7159013","-73.996075",,"bench",,"yes",,,,,145977443,,,,,,,,"node/11496014293",,,,,"metal",,,,,,,,,,,,,"3",,,,,,,,"2024-01-07T03:05:07Z",,11697944,"kguenther24",1,,
"40.712696","-73.9990667",,"bench",,"yes",,,,,145997037,,,,,,,,"node/11497504723",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7126515","-73.9990947",,"bench",,"yes",,,,,145997037,,,,,,,,"node/11497504724",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7126126","-73.9991163",,"bench",,"yes",,,,,145997037,,,,,,,,"node/11497504725",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7127062","-73.9991208",,"bench",,"yes",,,,,145997037,,,,,,,,"node/11497504726",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7126695","-73.9991441",,"bench",,"yes",,,,,145997037,,,,,,,,"node/11497504727",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7126299","-73.9991681",,"bench",,"yes",,,,,145997037,,,,,,,,"node/11497504728",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-07T16:00:17Z",,11697944,"kguenther24",1,,
"40.7115588","-74.0004416",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440306",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115278","-74.0004418",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440307",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.711543","-74.0004614",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440308",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115443","-74.0004221",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440309",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115025","-74.0004424",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440310",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7114868","-74.0004628",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440311",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7114867","-74.0004234",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440312",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7114704","-74.0004434",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440313",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115321","-74.0005046",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440314",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115184","-74.000524",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440315",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
"40.7115177","-74.0004858",,"bench",,"yes",,,,,146046775,,,,,,,,"node/11501440316",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-01-08T23:57:33Z",,11697944,"kguenther24",1,,
